Id,Prediction
44423,5462777.290727615
44424,1864197.010969152
44425,9214009.59168223
44426,3113882.119547744
44427,4175766.125818024
44428,4317489.480183927
44429,4846465.465539055
44430,4192463.9069407852
44431,9141890.656260956
44432,1806082.7194673547
44433,4231909.513306271
44434,4567942.062697731
44435,4150491.716670753
44436,4088787.873616029
44437,3627279.3298722855
44438,3178695.854298051
44439,6334016.916719684
44440,6095798.534772823
44441,6134861.1305460185
44442,2560717.597236695
44443,3343239.0669515785
44444,5867469.881947613
44445,3126868.219837246
44446,3345829.8160885354
44447,2719940.7152921925
44448,4944640.214315135
44449,6121150.688818837
44450,3735205.5388795366
44451,4599999.095005731
44452,4365820.991272515
44453,5074547.616998409
44454,4285521.2440768825
44455,3340245.9001097423
44456,3885024.790890874
44457,3554235.6051195287
44458,4159742.2722433424
44459,4757321.116373146
44460,4189492.6961319614
44461,4098589.9836731264
44462,4506231.748171849
44463,2563848.2576869116
44464,4685146.170022567
44465,2818861.1536525153
44466,5019733.45674279
44467,1978008.5713160846
44468,3733228.5423948527
44469,2805183.873871767
44470,3884040.4830279197
44471,3653463.459779611
44472,4062823.531437959
44473,3812752.6409848346
44474,7182933.061772175
44475,4220940.008635018
44476,3573834.253435526
44477,3580915.7478346997
44478,3856930.934818137
44479,3641694.4264146895
44480,4346510.771511554
44481,3722071.6427589864
44482,4948892.778006175
44483,2959942.601220874
44484,2762743.119606686
44485,3631785.2887036814
44486,1956789.2509758312
44487,6554441.774240924
44488,3252975.50151692
44489,2617231.7949959086
44490,3354167.5003320496
44491,4350563.820031116
44492,3286817.531491441
44493,3056284.825709985
44494,4530048.373169694
44495,5117140.46777358
44496,3228231.1548312437
44497,1764085.7442243958
44498,4205778.855556821
44499,1965548.488421593
44500,3835168.246669887
44501,6591813.561025432
44502,2932645.287658283
44503,2495898.771098436
44504,4201316.622633271
44505,3849852.7634373726
44506,2741099.4315297524
44507,3351439.2128792214
44508,4172587.3917434397
44509,5309266.9145471435
44510,4017581.3193699936
44511,3837575.5865198313
44512,4684104.3152344525
44513,5343199.160199162
44514,4646045.719836909
44515,5479017.140266155
44516,7352812.00416233
44517,6156019.331488145
44518,5005828.32168501
44519,7905527.177417494
44520,3494772.494378314
44521,4118816.6394932996
44522,3693467.4071986414
44523,3357589.8841198953
44524,5108281.655517342
44525,3968564.297440947
44526,9141890.656260956
44527,4950522.939606099
44528,4530168.826226644
44529,3866926.4607109115
44530,2913639.8257056805
44531,4787656.035165656
44532,8092741.802308718
44533,4341259.395642879
44534,4847371.0076451
44535,4388398.212852344
44536,2782984.3843021286
44537,4616099.763633828
44538,4661538.558224746
44539,5153033.534176566
44540,4970430.129495195
44541,3087300.9922074056
44542,6384881.983690267
44543,4221959.716835533
44544,4964484.536537771
44545,4347138.416428907
44546,3065557.9041823535
44547,6306653.170033544
44548,3487660.198080598
44549,4374832.656908573
44550,4654392.0495879445
44551,2907494.484276247
44552,5581949.042155721
44553,4623316.865299986
44554,3689990.858315393
44555,3687804.777179366
44556,2535318.1756750187
44557,3440400.1141641806
44558,4797483.418226648
44559,2917475.984198202
44560,3116833.566753059
44561,4097843.3665101584
44562,3478936.9711590935
44563,2132947.0516837393
44564,4316789.982967613
44565,5937207.585772999
44566,4431341.87082657
44567,3471875.7645442765
44568,2652054.2232117173
44569,6045777.510430206
44570,4265502.705545853
44571,3588754.5482707387
44572,5114413.636121892
44573,4797483.418226648
44574,2652868.343423453
44575,5013963.224356424
44576,4404194.100285731
44577,3289060.3263013284
44578,4436442.719542414
44579,3434877.653907453
44580,4074506.97866914
44581,3251140.4038658366
44582,2666987.779452873
44583,9068900.427814776
44584,3211387.663540557
44585,3805394.551046877
44586,3353313.314652027
44587,4686764.095897041
44588,3907603.4888757165
44589,1752598.7666460024
44590,4690709.075665167
44591,4989219.317053525
44592,5379082.9477198925
44593,3511285.857867867
44594,3562057.5431266166
44595,2546874.5631793193
44596,6796433.448417199
44597,5651976.960834379
44598,3284092.1561152325
44599,4482972.36119657
44600,2789746.789250601
44601,4068502.617450492
44602,3724260.0225460515
44603,4423051.370741414
44604,4334832.0747502865
44605,4334216.773138706
44606,4252929.752555173
44607,4510347.286411722
44608,7737081.974270317
44609,5497069.239008914
44610,3983128.268179424
44611,3990160.385501361
44612,3482287.282699929
44613,4636042.128095161
44614,3122623.1048282203
44615,5333654.271591685
44616,1928346.2502383061
44617,4613418.130594476
44618,10163092.2021241
44619,3274045.6390101933
44620,3138484.126066897
44621,4051870.9856531024
44622,5319636.712748288
44623,3670202.0983723616
44624,4439764.002984585
44625,4445577.636243279
44626,3765136.299719461
44627,4948994.776680829
44628,2911245.8853475186
44629,2938547.225423979
44630,4897283.406063059
44631,4286295.918224851
44632,4468997.154085181
44633,3382254.3020459097
44634,3244417.0906209745
44635,3564630.6413920773
44636,5306499.90827309
44637,3445956.529428911
44638,2741553.541497905
44639,6976263.698406568
44640,4133388.9313881183
44641,4240403.657179168
44642,4383714.219111164
44643,4461155.176994702
44644,3311503.5728345467
44645,3219777.8817507843
44646,4225052.503021474
44647,5529292.927967396
44648,4718144.983171662
44649,3070895.86938086
44650,4411680.197330561
44651,4144804.7857540143
44652,5912375.533156876
44653,3553108.9294418176
44654,6693380.012878171
44655,5124932.125166996
44656,3952461.366618423
44657,6140661.763327312
44658,3050161.5630152817
44659,6960967.165327258
44660,6494230.215173642
44661,4443128.799430738
44662,3585873.789235838
44663,3722773.2335309274
44664,3749081.2278641537
44665,7720873.366799343
44666,5473621.392864631
44667,2743837.7970878165
44668,3459064.0931598474
44669,3957458.6960797245
44670,2102884.128583578
44671,4306314.0723624
44672,3482731.9697690085
44673,5172751.633961847
44674,3599854.407416997
44675,4518099.2583714975
44676,2656511.035240539
44677,4411944.566445652
44678,3406307.552146505
44679,3527757.505712374
44680,4806054.208363608
44681,4013829.6975180916
44682,4273009.9269937165
44683,3459064.0931598474
44684,4062569.7579257535
44685,3009454.255725073
44686,1957111.3960641257
44687,5524241.26799038
44688,2707444.200206215
44689,6155973.01327415
44690,5200269.878574528
44691,4437239.3738612
44692,6987415.609807609
44693,3693187.392119852
44694,4038957.7306621834
44695,2716649.8365237927
44696,4594953.74539805
44697,2782984.3843021286
44698,3616024.1849483624
44699,4497232.642330503
44700,4054241.9544427223
44701,3863842.9762209035
44702,3505046.722582238
44703,4399969.41727665
44704,4644809.95617254
44705,2866523.3027363536
44706,4064791.7087693806
44707,4816716.5917534465
44708,5483941.823731456
44709,3527757.505712374
44710,1858083.6127136208
44711,3408672.346924679
44712,1800406.4707162795
44713,3082878.4989345414
44714,4957748.080656062
44715,4896565.059400586
44716,4031803.2506426037
44717,4449438.540897537
44718,3097228.7220911565
44719,3620124.228476595
44720,4971774.308212163
44721,5108885.633524635
44722,4004905.124759609
44723,7156616.430481678
44724,1826676.5571685666
44725,4658052.940210528
44726,3923754.175389983
44727,3043638.671580188
44728,6254088.975085002
44729,2345951.4738340415
44730,5073889.9531119745
44731,5232922.031899999
44732,4965181.65086936
44733,9013001.557246098
44734,3400777.902081515
44735,4546446.066080709
44736,4199442.25007971
44737,5550382.184033389
44738,4482953.901426788
44739,3459064.0931598474
44740,3118766.8008057643
44741,4533057.854772849
44742,3916606.067114898
44743,3002904.2232409227
44744,3030908.4993199394
44745,2564237.2239404256
44746,3675817.4886719417
44747,2366555.209028391
44748,2518219.5690988
44749,4589601.481905449
44750,3715121.660505699
44751,4284537.808435403
44752,4028494.2399643934
44753,4099051.1054431107
44754,5867469.881947613
44755,2723203.8849417106
44756,2808968.567103887
44757,3873383.7922742544
44758,2539059.065008671
44759,4593580.390764413
44760,3399938.426024117
44761,2499786.1074773516
44762,2962786.450063991
44763,2711645.5465823784
44764,7504896.787567134
44765,5534172.507929077
44766,3041794.793527251
44767,2822872.2690135515
44768,4048296.2488925187
44769,4180271.0677656815
44770,4827740.092636627
44771,5307431.817403055
44772,1962145.4315278989
44773,4471816.350620144
44774,4214465.20040611
44775,3003655.5372344744
44776,4805363.197221728
44777,7099461.772957856
44778,4653634.979294398
44779,3849663.7056659292
44780,4662619.762620371
44781,3869137.3049780787
44782,4813112.0720316935
44783,4508865.224252279
44784,5907531.900590165
44785,5553109.902598985
44786,3403261.6713080537
44787,5568964.851545149
44788,4038455.916241635
44789,4259057.518411286
44790,3218335.524442718
44791,4473170.63844387
44792,1978909.1160122515
44793,5371929.163569107
44794,3635614.1350550754
44795,4792463.110466641
44796,3352946.3292513033
44797,4958612.1677412735
44798,3728601.5624261457
44799,4741726.717675844
44800,4215861.509848003
44801,1890868.9556467345
44802,4475764.296743068
44803,4353325.908995624
44804,2858253.461873267
44805,5880974.114068732
44806,3826401.7597999573
44807,3440400.1141641806
44808,6536261.284889144
44809,3208447.3119021417
44810,5783633.998550431
44811,4378928.004413806
44812,3062685.6087760567
44813,4706722.635830516
44814,4608962.116982044
44815,4958913.375837934
44816,4535649.627120998
44817,5633588.830261642
44818,3074883.83631311
44819,5247451.165202689
44820,4554840.948815581
44821,4167823.551023564
44822,4065806.663304786
44823,5350483.443574147
44824,3952001.2955337605
44825,4508865.224252279
44826,2554604.949871536
44827,2826388.3672935823
44828,3527351.093139935
44829,3917965.2705170484
44830,4901614.440963324
44831,3418488.6496141544
44832,4912661.298979386
44833,2849707.7122053397
44834,3931606.8001325023
44835,4130457.2212560377
44836,3710713.923249391
44837,4667978.482532577
44838,4567252.409901123
44839,4651241.511244528
44840,6627423.842308378
44841,3931021.737776542
44842,5795009.734436989
44843,3927145.184207393
44844,1965548.488421593
44845,4661731.532027108
44846,3153532.5912560923
44847,5391877.280202137
44848,3792207.082624223
44849,4719191.880832844
44850,5030723.852228403
44851,2790212.3488504025
44852,4144642.957928967
44853,3780344.5052425177
44854,9018079.319513226
44855,4274352.114405987
44856,4546446.066080709
44857,4577259.692691462
44858,4657468.975070767
44859,3236710.554943403
44860,4533491.172975892
44861,3700394.8315301235
44862,4492049.441545031
44863,3081173.5492086145
44864,2278074.303999209
44865,3517909.442316012
44866,4514602.453035116
44867,6228641.676018648
44868,3031124.7786876415
44869,4206571.97573344
44870,4036040.4331279164
44871,5049458.134397865
44872,6166296.457213875
44873,7744322.508640767
44874,4276168.427544721
44875,3764152.018345444
44876,2707412.7587972786
44877,3677648.1133621843
44878,7092556.498408273
44879,2913173.6888890797
44880,4771285.144769643
44881,3911663.5521556297
44882,3929261.9489322333
44883,3168734.9102753834
44884,4656906.761932573
44885,3943398.2166581084
44886,3555903.421405796
44887,5847545.701300182
44888,4419028.237259241
44889,3682849.833842364
44890,4408592.607999023
44891,3538370.107269047
44892,4557849.458800986
44893,4472183.337997999
44894,4162401.481291906
44895,3380718.1867647707
44896,4851941.644750379
44897,4205279.392011583
44898,1909899.2842465115
44899,5618477.205200375
44900,4571656.237910752
44901,3147740.9550343608
44902,2630174.660187793
44903,4155570.6504381835
44904,3147647.854189052
44905,3732127.3354982566
44906,4934083.081216701
44907,4206571.97573344
44908,2923896.2689374364
44909,4249735.618134467
44910,3954906.8504443513
44911,4795315.548312241
44912,4851941.644750379
44913,4170922.4305970143
44914,4669059.45812984
44915,4428436.408105719
44916,3256735.9352512313
44917,2791965.830048926
44918,2716636.506268663
44919,4477696.2737794565
44920,3989256.944892738
44921,3065557.9041823535
44922,3075013.299241435
44923,1889225.8302117344
44924,3609070.07042483
44925,4805059.365751414
44926,3858548.076442684
44927,4953481.579726953
44928,4210431.397173355
44929,4696782.779582881
44930,4187428.6050795806
44931,4470507.769809486
44932,3603433.8286015894
44933,3606049.141910706
44934,3434569.722227005
44935,4230365.131624901
44936,4682402.549901698
44937,5303148.893421279
44938,5863171.810835378
44939,3285331.5939561
44940,2831264.8376148515
44941,4287064.011586664
44942,3681115.0944363778
44943,2839585.515093414
44944,4242527.573233416
44945,4622271.44964215
44946,4978342.689060574
44947,4609051.054107351
44948,3226775.2505333438
44949,5066890.343733198
44950,3675958.944607127
44951,3105657.3151160646
44952,2501006.3102417276
44953,7429245.736254322
44954,2795249.7808677205
44955,4603468.900742894
44956,2876282.6493582735
44957,4212976.738531536
44958,4345096.963989251
44959,4100669.4025660073
44960,3490619.407244853
44961,3966933.6152767786
44962,1916284.112160657
44963,5167891.384081786
44964,4579627.908699605
44965,2988146.194911385
44966,4086996.2428623745
44967,4449197.429893236
44968,3699486.2148194266
44969,4964484.536537771
44970,4764756.561269113
44971,4175772.6919133444
44972,1965548.488421593
44973,3170645.30396192
44974,4440690.5420265775
44975,3127534.857976799
44976,3728601.5624261457
44977,3302385.8905790723
44978,3281956.5193879846
44979,4350563.820031116
44980,4125071.9732963517
44981,3767299.804222637
44982,3585493.6066848985
44983,5564414.01810076
44984,3065557.9041823535
44985,5014400.656132409
44986,4569424.744215826
44987,4844465.991366305
44988,4761300.173497738
44989,4532701.474287021
44990,1980664.6623666843
44991,4463426.96144931
44992,3780039.594037534
44993,4698650.700107323
44994,3547795.466722698
44995,3700709.4235209352
44996,3888216.5921687046
44997,4530061.782601566
44998,5210106.014739778
44999,5140097.864463851
45000,4471816.350620144
45001,4575594.841719883
45002,3465791.446548269
45003,7077911.809870265
45004,4417837.058950586
45005,6296154.29319933
45006,5664061.8644283395
45007,2994199.72616144
45008,5654457.730062662
45009,4525047.809804475
45010,7669716.301138556
45011,3248932.66174869
45012,4733334.788287993
45013,3089487.9793970264
45014,4191548.185619236
45015,3266534.194156135
45016,5336110.612539529
45017,3252544.261004539
45018,4273906.920023901
45019,4087374.788215218
45020,4152163.399950381
45021,4401254.223982144
45022,4598123.720109557
45023,4129919.7301823036
45024,4612264.533284681
45025,3836017.662199569
45026,4275092.783182304
45027,6039418.557581857
45028,3752549.11438515
45029,6762416.091349267
45030,2967490.715621766
45031,4036703.619064028
45032,4302074.963690988
45033,4162137.9200144536
45034,7631069.567698054
45035,4144524.093660566
45036,3880488.7822960857
45037,3837575.5865198313
45038,4340355.811344947
45039,4372468.726853894
45040,4308170.190407667
45041,2827600.2962436564
45042,2991036.6642795713
45043,4038556.01791507
45044,4379962.512707208
45045,7054085.418374495
45046,4503022.692277505
45047,3665750.178934208
45048,2788466.567502617
45049,5519747.7924470585
45050,3329034.6336803488
45051,3708354.2017563484
45052,4244683.637571287
45053,3837575.5865198313
45054,2857205.04978835
45055,3148902.133447188
45056,4120042.2501649233
45057,4833398.057787656
45058,2879800.108273744
45059,4725365.229585978
45060,3797052.5358871296
45061,9139635.41093028
45062,2487967.259688396
45063,4731104.638538902
45064,3770802.1907582995
45065,3638469.214738459
45066,5340027.810817221
45067,3012449.5789081715
45068,3092047.179041443
45069,4064863.2453770987
45070,3424211.319122778
45071,5061101.705950582
45072,3826677.937036499
45073,3406577.584063811
45074,2558226.886016297
45075,2371836.8793478087
45076,4825758.399322134
45077,4189223.797490786
45078,4170823.7028047023
45079,4587317.424045668
45080,4518270.907631668
45081,3798831.2335405643
45082,4953147.211310776
45083,5867977.05637936
45084,4131167.7624809705
45085,3553627.358830668
45086,4201183.723027636
45087,4057881.278784438
45088,4248032.659732908
45089,3292434.505582025
45090,3632419.4954868155
45091,2834454.811289645
45092,4757756.3023148775
45093,4703932.133158163
45094,5066622.163358682
45095,3596220.8809187924
45096,6822367.022785035
45097,4086592.640118254
45098,3513015.2247666875
45099,4321085.985601662
45100,4801431.40119857
45101,4982929.544125336
45102,4006782.0274183154
45103,2413146.4020733135
45104,5096481.493830407
45105,3168900.3647717345
45106,2535318.1756750187
45107,2792916.3898900533
45108,2768808.418834393
45109,4577093.672283879
45110,3575507.908263132
45111,4589507.083271298
45112,6344515.247451608
45113,6986495.082590642
45114,4374832.656908573
45115,2687507.327132809
45116,4489940.021463203
45117,5496127.752267628
45118,3263873.6469132816
45119,2489715.8794715763
45120,3173445.083859724
45121,3610777.014569168
45122,3771350.679803197
45123,4632552.676592865
45124,3686085.3691339605
45125,9196097.263691243
45126,1962840.4967131184
45127,4002184.0362603976
45128,6070664.630023537
45129,4111954.961839709
45130,4261794.828845861
45131,2962786.450063991
45132,3468290.868820721
45133,4491001.990635664
45134,4096264.646062677
45135,4054631.741896735
45136,3450726.9362958074
45137,5989346.660368969
45138,3484935.7654962623
45139,10001008.750572609
45140,5583658.933605986
45141,6368144.571906948
45142,4745321.635700097
45143,4382045.099616126
45144,5707778.779874656
45145,3389194.785081057
45146,3039702.355438778
45147,3495859.430540395
45148,3239235.855340998
45149,4658052.940210528
45150,2736949.464022067
45151,2764745.4044747045
45152,5268665.954257584
45153,1772765.0551239073
45154,6255875.250791169
45155,2745620.445835653
45156,4833012.362906615
45157,3753669.5669316715
45158,4319200.783473139
45159,4174856.085993001
45160,3383095.6708037183
45161,3331433.641456095
45162,4820748.1939197
45163,3700671.1251982623
45164,5983260.383134274
45165,5124364.522928459
45166,4537129.763367755
45167,2591549.92852473
45168,4928351.763388183
45169,4008849.993476927
45170,2432605.005381311
45171,5834423.553311575
45172,4565714.492299237
45173,5400563.698470364
45174,3762441.6320240586
45175,4338555.611414922
45176,4927569.448002529
45177,3928706.799107141
45178,4028494.2399643934
45179,4479063.783229405
45180,3973425.8051810157
45181,3314807.058140163
45182,4508758.340872477
45183,5328224.008454904
45184,2938547.225423979
45185,5817103.463902542
45186,2141634.7748934613
45187,4995169.047555206
45188,3641694.4264146895
45189,4269357.374338797
45190,3846710.471520661
45191,4012137.9085883517
45192,4270252.670666976
45193,4461533.85152362
45194,3750447.296998723
45195,2417828.6636902066
45196,6554441.774240924
45197,2827318.5150345494
45198,2478078.1264811084
45199,4191054.8615683843
45200,3533676.801756805
45201,3585873.789235838
45202,4448524.026311932
45203,5942988.302238521
45204,4021884.710762987
45205,3524913.040197459
45206,3649977.0203597057
45207,3927645.6556285587
45208,3067426.839300136
45209,3578826.031921286
45210,4478947.5271962155
45211,3906643.7495837705
45212,4086581.9335395074
45213,3132949.2456870493
45214,4406646.382233986
45215,5073721.102057312
45216,2540705.7752010794
45217,5109115.074093868
45218,4261826.619934348
45219,4348956.276619083
45220,5878479.005095106
45221,3801209.909288432
45222,5532623.216321997
45223,5046538.873828851
45224,6743457.088003501
45225,2715809.4134898083
45226,4367166.321613576
45227,4755161.204136811
45228,4295747.291460084
45229,2080307.790717948
45230,3858548.076442684
45231,5314088.241276544
45232,3861447.4140365613
45233,4491224.928808895
45234,4810947.332638215
45235,3018200.671363838
45236,3426939.8035474094
45237,4350563.820031116
45238,4029019.391902178
45239,5106561.425510869
45240,5304487.662303311
45241,6034091.182476603
45242,3827413.1831108937
45243,2529861.175029333
45244,3635676.251565014
45245,4885547.954351612
45246,4540047.804871669
45247,2774259.0647657947
45248,4290454.157130566
45249,4865816.010959089
45250,4183232.8770549055
45251,6270854.479306586
45252,3589057.652277898
45253,4331854.63686043
45254,3043319.180132349
45255,4409243.873830228
45256,4254755.605106208
45257,2478078.1264811084
45258,4734367.191157598
45259,5132562.695297239
45260,6475999.423252711
45261,4025214.5384398485
45262,4475764.296743068
45263,3988058.5225485447
45264,4653634.979294398
45265,4527307.676593681
45266,5430622.039830115
45267,4738947.852894236
45268,3457577.9645656515
45269,2876276.588251944
45270,3381544.089333996
45271,4578064.730584
45272,4670032.554949347
45273,1935217.8160097247
45274,4188700.3904157034
45275,4535799.615999126
45276,4470464.072195159
45277,8092741.802308718
45278,3450726.9362958074
45279,1805051.388722672
45280,4753108.355039342
45281,2605468.190998508
45282,2371836.8793478087
45283,4800393.335416733
45284,4387624.4731449755
45285,3244754.9889869355
45286,4516489.7615223415
45287,2594896.0588222877
45288,3863077.704902406
45289,4427137.575875073
45290,4958373.62136861
45291,2439357.289657411
45292,1913753.0108339568
45293,3279434.5589545406
45294,6377004.792288516
45295,3201329.3473110613
45296,4209867.702987901
45297,5167891.384081786
45298,2863071.3937676926
45299,3526396.480069669
45300,6458246.766682226
45301,5928916.913932744
45302,2160188.350603932
45303,4641909.324048991
45304,4140695.015413981
45305,3238458.7315215645
45306,5181344.047507119
45307,4533275.419237991
45308,3586266.5165098105
45309,3459064.0931598474
45310,4310907.032191335
45311,2830513.2188863917
45312,4625980.256950064
45313,4437711.722250312
45314,2767216.4633708093
45315,4762435.640760325
45316,3637036.4797226586
45317,3784605.9660249436
45318,4117521.316454411
45319,5854754.447811819
45320,3562652.7496242346
45321,5076796.189056118
45322,4642633.947608152
45323,5640299.915389009
45324,3762450.63472456
45325,4168538.9676470123
45326,4090615.1157152364
45327,3410154.8408731436
45328,2545202.6456245584
45329,3678258.203159859
45330,4557343.409610437
45331,4642272.858774037
45332,2516648.113376136
45333,2951753.42070783
45334,4186156.9748561913
45335,2024744.6130134913
45336,4114294.4420531895
45337,2187404.2456713677
45338,3459064.0931598474
45339,3660916.956991848
45340,4228396.250904545
45341,4955288.1397631485
45342,3799006.5534103853
45343,3299681.7377537414
45344,3989160.8113240297
45345,3916995.645495359
45346,6366785.429738
45347,3426019.8026116174
45348,4485523.3568625385
45349,5114413.636121892
45350,3716843.285546866
45351,3070895.86938086
45352,3475587.7680154727
45353,5178516.561463289
45354,4738347.256695796
45355,4736122.9894175865
45356,3308329.656610313
45357,4851941.644750379
45358,5319328.967087709
45359,4598353.690555156
45360,4302035.458734638
45361,3889159.7424795646
45362,2928739.3645777684
45363,2714982.1914172424
45364,2938547.225423979
45365,10001008.750572609
45366,3523264.9963840162
45367,3739780.9441137444
45368,4618545.132090171
45369,4217443.90032179
45370,4499217.331307549
45371,3948162.230896573
45372,3894843.749892495
45373,4749742.277405826
45374,3842690.4929507286
45375,4478371.821505944
45376,3412351.5599021274
45377,4737054.564482978
45378,5114927.868738492
45379,3198484.723160608
45380,3840892.9096536334
45381,3775735.5861044996
45382,4484950.4581614975
45383,3776931.9245374305
45384,4956050.469251779
45385,4644237.403087317
45386,4561010.590731295
45387,5461987.336992173
45388,1953124.549007934
45389,4153359.9494499513
45390,4090615.1157152364
45391,4768952.167722658
45392,4102236.318737357
45393,4360061.293103404
45394,5626187.866477098
45395,2480679.2421461353
45396,3221244.762319419
45397,4053429.7794566425
45398,3176488.902309671
45399,4185309.586736145
45400,2137193.693432649
45401,3047826.3927390883
45402,2883481.239269639
45403,5548181.115099916
45404,3371715.3872150527
45405,4381021.078146654
45406,4149276.2730043107
45407,2212979.4903069832
45408,4505190.129855687
45409,3427150.5826392537
45410,3901741.404451413
45411,4571550.402186601
45412,4174566.7835212923
45413,5718046.491735102
45414,3829734.4755771253
45415,3622820.5649502147
45416,5193878.2890166715
45417,3184434.6987895714
45418,2378506.809561574
45419,4397131.040467473
45420,4325614.362721617
45421,4637088.096506705
45422,3130897.575163655
45423,4002772.1712107253
45424,3252975.50151692
45425,4700675.35199582
45426,3798160.790052816
45427,4005235.3386368463
45428,5835121.0861576395
45429,3335027.5668813847
45430,8590901.78453656
45431,4867821.413281918
45432,5724793.324401361
45433,4082874.0175238703
45434,4359394.802386565
45435,2488913.848911507
45436,4716451.732097458
45437,7976048.583744738
45438,5558567.888802634
45439,3698445.1953174644
45440,5609461.018941635
45441,3011367.011389432
45442,4397988.086403351
45443,5030723.852228403
45444,5183557.21785393
45445,4765235.403123256
45446,1908304.1221220966
45447,3722071.6427589864
45448,3661805.5805837177
45449,4292174.598649453
45450,3725863.2803926673
45451,3996217.1650877395
45452,4842456.475031012
45453,4047869.7561540552
45454,4398219.611195776
45455,4726059.275902552
45456,9286085.332175957
45457,4508865.224252279
45458,5106561.425510869
45459,4296124.833886798
45460,5171566.876363548
45461,3155927.2810338843
45462,8163388.665986732
45463,3319705.9122307664
45464,3793394.836297005
45465,1824700.3148235662
45466,4790030.160349851
45467,3991356.6996692684
45468,4377580.991340882
45469,3020595.2862881026
45470,4552330.184832934
45471,4116730.031048933
45472,2546177.7100328216
45473,4566548.921475046
45474,4800393.335416733
45475,4432072.899940374
45476,3510628.3956264155
45477,4639423.226583202
45478,3828936.110126003
45479,7423755.879955306
45480,4322896.825481653
45481,3629338.828267115
45482,9809880.95540397
45483,5407522.629959354
45484,4304017.213716194
45485,2003380.5607134737
45486,3726253.9421700453
45487,3794136.22761157
45488,4259483.460591304
45489,4613834.205364248
45490,2811059.166616794
45491,4081047.225894863
45492,5247618.727866661
45493,3848023.9243052662
45494,4238713.727196481
45495,4251892.479248389
45496,4361503.25324971
45497,3394506.1956696357
45498,5433853.262310357
45499,3900194.3898830223
45500,2635948.211771007
45501,4595204.619622124
45502,6554441.774240924
45503,4474769.790597777
45504,4844465.991366305
45505,5090363.001922894
45506,1996884.9279401584
45507,4859118.306750242
45508,3056877.716009426
45509,3642568.826609713
45510,2827318.5150345494
45511,4723192.384929236
45512,3273564.6556417136
45513,4281472.04851577
45514,5799163.5810958715
45515,4485864.135010138
45516,5298452.139839363
45517,2000158.8872621527
45518,3715121.660505699
45519,4599039.135705266
45520,3274045.6390101933
45521,4105037.8373511825
45522,4248175.976461689
45523,3285803.6455685813
45524,4812918.626549794
45525,6324158.533026385
45526,4467443.6290312195
45527,3473525.9756273576
45528,3348987.386923265
45529,4459464.935881526
45530,2864215.389636501
45531,4507875.829641082
45532,4690709.075665167
45533,2396112.4083668683
45534,4255824.160875571
45535,4137308.4718683246
45536,2741099.4315297524
45537,3389472.2400764283
45538,4105037.8373511825
45539,3018200.671363838
45540,4740507.656053918
45541,3797981.718871505
45542,5275104.186968252
45543,4130176.0300524156
45544,5006660.865989874
45545,3683179.2610973567
45546,2528916.800134536
45547,3176937.9481879673
45548,4595926.006576532
45549,4179214.2475000233
45550,3799717.8703755173
45551,2565312.726293583
45552,4609203.252628311
45553,4851941.644750379
45554,6911878.7798596425
45555,4565654.110574563
45556,4461773.035188153
45557,2538302.956972007
45558,5781102.517333348
45559,4280845.745669728
45560,4582092.95095794
45561,5002335.399926498
45562,4082405.811553471
45563,4143142.756143919
45564,3154575.8158416096
45565,4740848.553493043
45566,5053547.326302165
45567,5816667.0838894155
45568,3800573.6629420603
45569,6681498.48729811
45570,3487703.221978146
45571,2806358.1810318083
45572,3931606.8001325023
45573,4424269.88627519
45574,2741601.7434018846
45575,2782336.864442033
45576,4420803.6029574545
45577,5347774.072131688
45578,3263132.743220568
45579,4471872.271550321
45580,3858548.076442684
45581,3585872.418341309
45582,4469895.941394909
45583,5412285.710765404
45584,2843354.3350658845
45585,2822359.073193542
45586,3844524.4340290623
45587,3926423.053104762
45588,3907777.021959427
45589,4163158.7635384756
45590,3841468.3840606897
45591,4682785.925221591
45592,4626179.522206672
45593,4589670.442860821
45594,3476150.477440776
45595,6773395.306731899
45596,5193631.125644422
45597,3860575.1840627966
45598,3508666.072036655
45599,3849379.834750154
45600,2715809.4134898083
45601,2528850.1458527627
45602,3037335.9134739744
45603,5862544.16370206
45604,3298190.840183183
45605,5478811.381646324
45606,3998335.4151777597
45607,4825451.886057962
45608,3901632.6397012626
45609,4003973.1666895244
45610,2928496.574296666
45611,3443042.0962299276
45612,6880344.573688548
45613,4343294.051539961
45614,3406523.8629805204
45615,4236645.890226711
45616,3140179.3271935745
45617,3900706.6557338685
45618,4736387.712307794
45619,3575533.822883264
45620,3503421.106927952
45621,4516352.090233221
45622,3728601.5624261457
45623,7033807.736659931
45624,6434821.016826722
45625,3420335.285013634
45626,3752222.7420213553
45627,3750833.8447194663
45628,1887458.6554467522
45629,6167162.314936333
45630,4060715.2343281913
45631,3527757.505712374
45632,4494328.8737826105
45633,6028571.329834854
45634,3839585.0407253033
45635,1916284.112160657
45636,4532701.474287021
45637,4960660.926480895
45638,4027029.1305165472
45639,4955302.787612338
45640,4583234.546423656
45641,4195697.74340188
45642,5869241.858136652
45643,5523734.247046533
45644,2641185.1615908477
45645,4664326.436380718
45646,4792455.53537306
45647,4091759.001234044
45648,3125444.131470439
45649,2770766.0129088555
45650,4798218.622744757
45651,4548669.576938025
45652,3897836.8064334993
45653,6869661.027457467
45654,5294572.677805028
45655,3932696.014160753
45656,4358281.847552198
45657,3033546.9591204817
